rank	cumulative_gp	image_path	scale_w	scale_h	megapixels	content_class	variant_name
1464	1.4494	/mnt/v/output/imazen-26-png/2000-unsplash-people/2010_people_by-emmanuel-black-j7lc6bzguzs-unsplash_3944x4930.sdr.png	3944	4930	19.4439	2000-unsplash-people	2010.scale3944x4930
1465	1.4498	/mnt/v/output/imazen-26-png/5000-national-park-service-brochures/color/5020_nps_npsa-area-map_color_p02_6300x2475.sdr.png	1024	402	0.4116	5000-national-park-service-brochures	5020.scale1024x402
1466	1.4525	/mnt/v/output/imazen-26-png/8000-lilith-mobile-screenshots/8002_mobile-screenshots_imageflow-server_screenshot-20260526-065522-brave_1080x2520.sdr.png	1080	2520	2.7216	8000-lilith-mobile-screenshots	8002.scale1080x2520
1467	1.4525	/mnt/v/output/imazen-26-png/9000-lilith-ai-clipart/9082_gen_clipart_watermelon-slice-face_1024x1024.sdr.png	32	32	0.0010	9000-lilith-ai-clipart	9082.scale32x32
1468	1.4525	/mnt/v/output/imazen-26-png/3300-met-museum-photos/3300_met_still-life-violin-and-music_10997_2832x3722.sdr.png	37	48	0.0018	3300-met-museum-photos	3300.scale37x48
1469	1.4525	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/mens/9420_gen_products-clothing-mens_shorts-stripe_flat_p0191_1024x1024.sdr.png	32	32	0.0010	9226-lilith-ai-products	9420.scale32x32
1470	1.4525	/mnt/v/output/imazen-26-png/8100-lilith-web-screenshots/375x667/8276_web-screenshots_climate-gov-home_dpr1_page2_375x667.sdr.png	27	48	0.0013	8100-lilith-web-screenshots	8276.scale27x48
1471	1.4558	/mnt/v/output/imazen-26-png/5300-noaa-hurricane-documents/5314_noaa_nhc-al062024-francine_p01_2550x3300.sdr.png	1583	2048	3.2420	5300-noaa-hurricane-documents	5314.scale1583x2048
1472	1.4572	/mnt/v/output/imazen-26-png/5000-national-park-service-brochures/grayscale/5052_nps_seki-20210826-french_gray_p02_2550x4200.sdr.png	933	1536	1.4331	5000-national-park-service-brochures	5052.scale933x1536
1473	1.4594	/mnt/v/output/imazen-26-png/6600-ia-scans-manuscript-illustrations/6632_scans-illustrations_trouvelot-jupiter_plate09_5133x4709.sdr.png	1536	1409	2.1642	6600-ia-scans-manuscript-illustrations	6632.scale1536x1409
1474	1.4594	/mnt/v/output/imazen-26-png/7000-lilith-plots/aliased-lines/7018_plots_line-00266-s0bc1d2a4_1024x1024.sdr.png	96	96	0.0092	7000-lilith-plots	7018.scale96x96
1475	1.4647	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/whitelabeled-beauty/9932_gen_products-whitelabeled-beauty_serum-dropper-blush_feature_p0691_3840x2160.sdr.png	3072	1728	5.3084	9226-lilith-ai-products	9932.scale3072x1728
1476	1.4647	/mnt/v/output/imazen-26-png/6600-ia-scans-manuscript-illustrations/6616_scans-illustrations_owenjones-renaissance-panels_plate0540_2055x3000.sdr.png	44	64	0.0028	6600-ia-scans-manuscript-illustrations	6616.scale44x64
1477	1.4892	/mnt/v/output/imazen-26-png/1400-lilith-nature/1528_nature_pink-blossom-branch_kawazu-japan_ip16pro_iso80-f1p8_img-4931_5712x4284.sdr.png	5712	4284	24.4702	1400-lilith-nature	1528.scale5712x4284
1478	1.4892	/mnt/v/output/imazen-26-png/7000-lilith-plots/real-charts/7120_plots_chart-polararea-07-sunset_1024x1024.sdr.png	48	48	0.0023	7000-lilith-plots	7120.scale48x48
1479	1.4892	/mnt/v/output/imazen-26-png/5000-national-park-service-brochures/grayscale/5034_nps_cany-islandroadsandtrailsupdated24-508forweb_gray_p02_2550x4200.sdr.png	29	48	0.0014	5000-national-park-service-brochures	5034.scale29x48
1480	1.4892	/mnt/v/output/imazen-26-png/8100-lilith-web-screenshots/768x1024/8354_web-screenshots_nasa-missions_dpr1_page2_768x1024.sdr.png	36	48	0.0017	8100-lilith-web-screenshots	8354.scale36x48
1481	1.4892	/mnt/v/output/imazen-26-png/5000-national-park-service-brochures/grayscale/5056_nps_shen-bearfence-roadtrail_gray_p02_2550x3300.sdr.png	37	48	0.0018	5000-national-park-service-brochures	5056.scale37x48
1482	1.5012	/mnt/v/output/imazen-26-png/1400-lilith-nature/1478_nature_tree-branches-ocean-horizon_minamiizu-japan_s23u_iso80-f2p2_20250306-174732_4000x3000.sdr.png	4000	3000	12.0000	1400-lilith-nature	1478.scale4000x3000
1483	1.5012	/mnt/v/output/imazen-26-png/8100-lilith-web-screenshots/1920x1080/8208_web-screenshots_usaspending-explorer_dpr1_page1_1920x1080.sdr.png	64	36	0.0023	8100-lilith-web-screenshots	8208.scale64x36
1484	1.5028	/mnt/v/output/imazen-26-png/9094-lilith-ai-illustrations/9152_gen_illustrations_taxi-rainy-evening_1024x1536.sdr.png	1024	1536	1.5729	9094-lilith-ai-illustrations	9152.scale1024x1536
1485	1.5045	/mnt/v/output/imazen-26-png/1000-lilith-photos-general/1070_general_stone-temple-ruins_ip13pro_iso50-f1p5_img-8852_4032x3024.sdr.png	1536	1152	1.7695	1000-lilith-photos-general	1070.scale1536x1152
1486	1.5045	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/womens/activewear/9434_gen_products-clothing-womens-activewear_longsleeve-leggings-mustard_flat_p0205_1536x1024.sdr.png	32	21	0.0007	9226-lilith-ai-products	9434.scale32x21
1487	1.5056	/mnt/v/output/imazen-26-png/7000-lilith-plots/real-charts/7122_plots_chart-sankey-19-solarized_1024x1024.sdr.png	1024	1024	1.0486	7000-lilith-plots	7122.scale1024x1024
1488	1.5056	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/womens/dark-bg/9480_gen_products-clothing-womens-dark-bg_tropical-floral-maxi_p0249_2160x3840.sdr.png	144	256	0.0369	9226-lilith-ai-products	9480.scale144x256
1489	1.5136	/mnt/v/output/imazen-26-png/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6088_scans-patents_lynn-conway-us5046022-rescan-gray_p030_2479x3230.sdr.png	2479	3230	8.0072	6000-lilith-scans-public-patents	6088.scale2479x3230
1490	1.5154	/mnt/v/output/imazen-26-png/1400-lilith-nature/1466_nature_sun-glare-on-water_blue-lagoon-grindavik_s23u_iso10-f1p7_20240429-202505_4000x3000.sdr.png	1536	1152	1.7695	1400-lilith-nature	1466.scale1536x1152
1491	1.5154	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9876_gen_products-sporting-goods_trail-backpack-marigold_p0637_1024x1536.sdr.png	21	32	0.0007	9226-lilith-ai-products	9876.scale21x32
1492	1.5156	/mnt/v/output/imazen-26-png/7000-lilith-plots/aliased-lines/7018_plots_line-00266-s0bc1d2a4_1024x1024.sdr.png	512	512	0.2621	7000-lilith-plots	7018.scale512x512
1493	1.5156	/mnt/v/output/imazen-26-png/6600-ia-scans-manuscript-illustrations/6602_scans-illustrations_haeckel-starfish_plate0040_4961x7277.sdr.png	22	32	0.0007	6600-ia-scans-manuscript-illustrations	6602.scale22x32
1494	1.5156	/mnt/v/output/imazen-26-png/1000-lilith-photos-general/1040_general_roller-coaster-ride_fuji-q-highland-fujikawaguchiko_s23u_iso50-f2p4_20231030-160417_4000x3000.sdr.png	36	48	0.0017	1000-lilith-photos-general	1040.scale36x48
1495	1.5156	/mnt/v/output/imazen-26-png/1000-lilith-photos-general/1012_general_spiky-crystal-display_seattle-center-seattle_s23u_iso1000-f1p7_20230727-173012_2190x3131.sdr.png	34	48	0.0016	1000-lilith-photos-general	1012.scale34x48
1496	1.5157	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/kids/9384_gen_products-clothing-kids_rainbow-tee_p0155_2160x3840.sdr.png	36	64	0.0023	9226-lilith-ai-products	9384.scale36x64
1497	1.5157	/mnt/v/output/imazen-26-png/1400-lilith-nature/1450_nature_icebergs-in-lagoon_hornafjordur-iceland_s23u_iso500-f1p7_20231207-153457_4000x1868.sdr.png	32	15	0.0005	1400-lilith-nature	1450.scale32x15
1498	1.5164	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/grocery/whitelabel/9706_gen_products-grocery-whitelabel_dried-pasta-spaghetti_p0467_1024x1536.sdr.png	683	1024	0.6994	9226-lilith-ai-products	9706.scale683x1024
1499	1.5164	/mnt/v/output/imazen-26-png/7000-lilith-plots/random-charts/7102_plots_chart-00417-s2b748aba_1024x1024.sdr.png	32	32	0.0010	7000-lilith-plots	7102.scale32x32
1500	1.5164	/mnt/v/output/imazen-26-png/9000-lilith-ai-clipart/9022_gen_clipart_fern-frond_1024x1536.sdr.png	32	48	0.0015	9000-lilith-ai-clipart	9022.scale32x48
1501	1.5258	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9828_gen_products-home-kitchen_stoneware-mug-speckled-cream_p0589_4096x4096.sdr.png	3072	3072	9.4372	9226-lilith-ai-products	9828.scale3072x3072
1502	1.5258	/mnt/v/output/imazen-26-png/6600-ia-scans-manuscript-illustrations/6606_scans-illustrations_haeckel-red-algae_plate0065_5015x7275.sdr.png	132	192	0.0253	6600-ia-scans-manuscript-illustrations	6606.scale132x192
1503	1.5261	/mnt/v/output/imazen-26-png/7000-lilith-plots/grids/7048_plots_line-00136-s3e377a73_1024x1024.sdr.png	512	512	0.2621	7000-lilith-plots	7048.scale512x512
1504	1.5261	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/footwear/9668_gen_products-footwear_scarlet-patent-pumps_p0429_3840x2160.sdr.png	32	18	0.0006	9226-lilith-ai-products	9668.scale32x18
1505	1.5261	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/womens/dark-bg/9476_gen_products-clothing-womens-dark-bg_neon-colorblock-sports-set_p0245_2160x3840.sdr.png	18	32	0.0006	9226-lilith-ai-products	9476.scale18x32
1506	1.5328	/mnt/v/output/imazen-26-png/5000-national-park-service-brochures/color/5030_nps_yell-2025-yellowstone_color_p01_4961x7016.sdr.png	2172	3072	6.6724	5000-national-park-service-brochures	5030.scale2172x3072
1507	1.5359	/mnt/v/output/imazen-26-png/1000-lilith-photos-general/1010_general_floating-dock-on-lake_hakone-ekiden-museum-hakone_s23u_iso80-f4p9_20230707-172043_4000x3000.sdr.png	1536	2048	3.1457	1000-lilith-photos-general	1010.scale1536x2048
1508	1.5362	/mnt/v/output/imazen-26-png/7000-lilith-plots/line-patterns/7056_plots_line-tiling-00118-s306ca2bd_1024x1024.sdr.png	512	512	0.2621	7000-lilith-plots	7056.scale512x512
1509	1.5363	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/electronics/9606_gen_products-electronics_lumen-stylus_p0370_1536x1024.sdr.png	512	341	0.1746	9226-lilith-ai-products	9606.scale512x341
1510	1.5363	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/womens/activewear/9464_gen_products-clothing-womens-activewear_trail-leggings-set-teal-charcoal_flat_p0234_2048x2048.sdr.png	48	48	0.0023	9226-lilith-ai-products	9464.scale48x48
1511	1.5483	/mnt/v/output/imazen-26-png/3300-met-museum-photos/3322_met_a-molted-cicada-shell-utsusemi-soga-gor-tokimune_789145_3000x4000.sdr.png	3000	4000	12.0000	3300-met-museum-photos	3322.scale3000x4000
1512	1.5483	/mnt/v/output/imazen-26-png/8100-lilith-web-screenshots/768x1024/8342_web-screenshots_lkml-lists-index_dpr1_page2_768x1024.sdr.png	36	48	0.0017	8100-lilith-web-screenshots	8342.scale36x48
1513	1.5501	/mnt/v/output/imazen-26-png/1000-lilith-photos-general/1036_general_stone-temple-carvings_ek-balam_s23u_iso16-f1p7_20230918-152107_4000x3000.sdr.png	1152	1536	1.7695	1000-lilith-photos-general	1036.scale1152x1536
1514	1.5615	/mnt/v/output/imazen-26-png/5200-epa-climate-impact-2021-report/5214_epa_climate-impact-2021_coastal-flooding-property-inundation-maps_p057_2968x3841.sdr.png	2968	3841	11.4001	5200-epa-climate-impact-2021-report	5214.scale2968x3841
1515	1.5615	/mnt/v/output/imazen-26-png/5000-national-park-service-brochures/grayscale/5036_nps_care-fruita-area-map-and-guide_gray_p02_3300x5100.sdr.png	31	48	0.0015	5000-national-park-service-brochures	5036.scale31x48
1516	1.5615	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/womens/dark-bg/9466_gen_products-clothing-womens-dark-bg_chartreuse-fringe-mini-dress_onmodel_p0236_2160x3840.sdr.png	27	48	0.0013	9226-lilith-ai-products	9466.scale27x48
1517	1.5615	/mnt/v/output/imazen-26-png/2000-unsplash-people/2016_people_by-jr-clavant-gk26zebuw48-unsplash_2208x3314.sdr.png	32	48	0.0015	2000-unsplash-people	2016.scale32x48
1518	1.5615	/mnt/v/output/imazen-26-png/8000-lilith-mobile-screenshots/8012_mobile-screenshots_on-screen-keyboard_screenshot-20260526-070935-calculator_1080x2520.sdr.png	14	32	0.0004	8000-lilith-mobile-screenshots	8012.scale14x32
1519	1.5615	/mnt/v/output/imazen-26-png/7000-lilith-plots/grids/7048_plots_line-00136-s3e377a73_1024x1024.sdr.png	48	48	0.0023	7000-lilith-plots	7048.scale48x48
1520	1.5695	/mnt/v/output/imazen-26-png/6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6064_scans-patents_lynn-conway-us5046022-rescan-gray_p006_2479x3230.sdr.png	2479	3230	8.0072	6000-lilith-scans-public-patents	6064.scale2479x3230
1521	1.5701	/mnt/v/output/imazen-26-png/7000-lilith-plots/aliased-lines/7014_plots_line-00147-s01eaff1e_1024x1024.sdr.png	768	768	0.5898	7000-lilith-plots	7014.scale768x768
1522	1.5701	/mnt/v/output/imazen-26-png/9000-lilith-ai-clipart/9026_gen_clipart_gift-box-bow_1024x1536.sdr.png	21	32	0.0007	9000-lilith-ai-clipart	9026.scale21x32
1523	1.5701	/mnt/v/output/imazen-26-png/7000-lilith-plots/lines/7064_plots_line-concentric-00230-s6a3b9505_1024x1024.sdr.png	32	32	0.0010	7000-lilith-plots	7064.scale32x32
1524	1.5784	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/womens/general/9512_gen_products-clothing-womens-general_plisse-metallic-skirt_p0279_2160x3840.sdr.png	2160	3840	8.2944	9226-lilith-ai-products	9512.scale2160x3840
1525	1.5784	/mnt/v/output/imazen-26-png/8100-lilith-web-screenshots/other/8424_web-screenshots_nasa-missions_dpr1_page1_667x375.sdr.png	32	18	0.0006	8100-lilith-web-screenshots	8424.scale32x18
1526	1.5792	/mnt/v/output/imazen-26-png/8100-lilith-web-screenshots/768x1024/8384_web-screenshots_usgs-topoview_dpr1_page2_768x1024.sdr.png	768	1024	0.7864	8100-lilith-web-screenshots	8384.scale768x1024
1527	1.5793	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/womens/activewear/9456_gen_products-clothing-womens-activewear_electric-bike-shorts_p0226_2160x3840.sdr.png	216	384	0.0829	9226-lilith-ai-products	9456.scale216x384
1528	1.5793	/mnt/v/output/imazen-26-png/6600-ia-scans-manuscript-illustrations/6614_scans-illustrations_owenjones-moorish-arches_plate0248_2016x3000.sdr.png	32	48	0.0015	6600-ia-scans-manuscript-illustrations	6614.scale32x48
1529	1.5793	/mnt/v/output/imazen-26-png/8100-lilith-web-screenshots/1920x1080/8198_web-screenshots_nps-grca_dpr1_page1_1920x1080.sdr.png	32	18	0.0006	8100-lilith-web-screenshots	8198.scale32x18
1530	1.5793	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/womens/general/9488_gen_products-clothing-womens-general_cobalt-embroidered-baggy-jeans_onmodel_p0257_2160x3840.sdr.png	27	48	0.0013	9226-lilith-ai-products	9488.scale27x48
1531	1.5800	/mnt/v/output/imazen-26-png/9000-lilith-ai-clipart/9052_gen_clipart_pencil-tilted_1024x1536.sdr.png	683	1024	0.6994	9000-lilith-ai-clipart	9052.scale683x1024
1532	1.5871	/mnt/v/output/imazen-26-png/1200-lilith-interiors/1202_interiors_abstract-textured-pattern_seattle-center-seattle_s23u_iso1000-f1p7_20230727-164305_4000x3000.sdr.png	2304	3072	7.0779	1200-lilith-interiors	1202.scale2304x3072
1533	1.6082	/mnt/v/output/imazen-26-png/2000-unsplash-people/2026_people_by-willian-justen-de-vasconcellos-3f1eju2ib4u-unsplash_5637x3758.sdr.png	5637	3758	21.1838	2000-unsplash-people	2026.scale5637x3758
1534	1.6099	/mnt/v/output/imazen-26-png/6800-ia-scans-manuscript-text/6832_scans-text_redoute-fr-description_p0139_2445x3519.sdr.png	1067	1536	1.6389	6800-ia-scans-manuscript-text	6832.scale1067x1536
1535	1.6120	/mnt/v/output/imazen-26-png/8000-lilith-mobile-screenshots/8006_mobile-screenshots_zenquant-quantizer-comparison_screenshot-20260526-070305-brave_1968x2184.sdr.png	1384	1536	2.1258	8000-lilith-mobile-screenshots	8006.scale1384x1536
1536	1.6120	/mnt/v/output/imazen-26-png/1000-lilith-photos-general/1052_general_framed-building-painting_museum-orsay-paris_s23u_iso500-f2p4_20240425-185701_4000x3000.sdr.png	72	96	0.0069	1000-lilith-photos-general	1052.scale72x96
1537	1.6193	/mnt/v/output/imazen-26-png/5300-noaa-hurricane-documents/5304_noaa_nhc-helene-al092024_text-body_p25_2550x3300.sdr.png	2374	3072	7.2929	5300-noaa-hurricane-documents	5304.scale2374x3072
1538	1.6315	/mnt/v/output/imazen-26-png/1400-lilith-nature/1530_nature_whale-tail-ocean_ip13pro_iso32-f2p8_img-5574_4032x3024.sdr.png	3024	4032	12.1928	1400-lilith-nature	1530.scale3024x4032
1539	1.6328	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/womens/dark-bg/9478_gen_products-clothing-womens-dark-bg_silver-sequin-suit_p0247_2160x3840.sdr.png	864	1536	1.3271	9226-lilith-ai-products	9478.scale864x1536
1540	1.6328	/mnt/v/output/imazen-26-png/7000-lilith-plots/aliased-lines/7016_plots_line-00169-s646cb006_1024x1024.sdr.png	96	96	0.0092	7000-lilith-plots	7016.scale96x96
1541	1.6334	/mnt/v/output/imazen-26-png/7000-lilith-plots/grids/7044_plots_chart-00338-s6215c94e_1024x1024.sdr.png	768	768	0.5898	7000-lilith-plots	7044.scale768x768
1542	1.6334	/mnt/v/output/imazen-26-png/1600-lilith-food/1606_food_fried-calamari-salad_hanalei-hawaii_s21u_iso32-f1p8_20221001-155420_3462x2150.sdr.png	192	119	0.0228	1600-lilith-food	1606.scale192x119
1543	1.6363	/mnt/v/output/imazen-26-png/6600-ia-scans-manuscript-illustrations/6614_scans-illustrations_owenjones-moorish-arches_plate0248_2016x3000.sdr.png	1376	2048	2.8180	6600-ia-scans-manuscript-illustrations	6614.scale1376x2048
1544	1.6363	/mnt/v/output/imazen-26-png/2200-unsplash-renders/2210_renders_abstract-line-pattern_by-resource-database-xp6ngsgxck0-unsplash_4000x5000.sdr.png	38	48	0.0018	2200-unsplash-renders	2210.scale38x48
1545	1.6429	/mnt/v/output/imazen-26-png/3300-met-museum-photos/3308_met_marine_337533_3790x2664.sdr.png	3072	2159	6.6324	3300-met-museum-photos	3308.scale3072x2159
1546	1.6429	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/fabric-textures/9358_gen_products-clothing-fabric-textures_texture-white-faux-fur_detail_p0129_3840x2160.sdr.png	64	36	0.0023	9226-lilith-ai-products	9358.scale64x36
1547	1.6429	/mnt/v/output/imazen-26-png/6000-lilith-scans-public-patents/lynn_conway_us5046022_1bitoriginal/6026_scans-patents_lynn-conway-us5046022-1bit_p027_2320x3408.sdr.png	131	192	0.0252	6000-lilith-scans-public-patents	6026.scale131x192
1548	1.6429	/mnt/v/output/imazen-26-png/8100-lilith-web-screenshots/other/8400_web-screenshots_cdc-home_dpr1_page1_2560x1440.sdr.png	32	18	0.0006	8100-lilith-web-screenshots	8400.scale32x18
1549	1.6440	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9742_gen_products-home-decor_coral-velvet-throw-pillow_p0503_1024x1024.sdr.png	1024	1024	1.0486	9226-lilith-ai-products	9742.scale1024x1024
1550	1.6440	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/accessories/9248_gen_products-accessories_sticker-pack-flatlay_p0021_1024x1024.sdr.png	64	64	0.0041	9226-lilith-ai-products	9248.scale64x64
1551	1.6440	/mnt/v/output/imazen-26-png/9000-lilith-ai-clipart/9072_gen_clipart_sushi-roll-trio_1024x1536.sdr.png	43	64	0.0028	9000-lilith-ai-clipart	9072.scale43x64
1552	1.6440	/mnt/v/output/imazen-26-png/8100-lilith-web-screenshots/1920x1080/8172_web-screenshots_lkml-lists-index_dpr1_page2_1920x1080.sdr.png	32	18	0.0006	8100-lilith-web-screenshots	8172.scale32x18
1553	1.6440	/mnt/v/output/imazen-26-png/9000-lilith-ai-clipart/9040_gen_clipart_lightning-bolt_1024x1536.sdr.png	21	32	0.0007	9000-lilith-ai-clipart	9040.scale21x32
1554	1.6493	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/womens/dark-bg/9470_gen_products-clothing-womens-dark-bg_emerald-cutout-knit-dress_p0240_2160x3840.sdr.png	1728	3072	5.3084	9226-lilith-ai-products	9470.scale1728x3072
1555	1.6493	/mnt/v/output/imazen-26-png/1400-lilith-nature/1438_nature_orange-flowers-closeup_kyoto-botanical-garden-kyoto_s23u_iso200-f4p9_20231107-143950_4000x3000.sdr.png	72	96	0.0069	1400-lilith-nature	1438.scale72x96
1556	1.6576	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/clothing/womens/general/9500_gen_products-clothing-womens-general_garnet-navy-tartan-tea-dress_onmodel_p0268_2160x3840.sdr.png	2160	3840	8.2944	9226-lilith-ai-products	9500.scale2160x3840
1557	1.6576	/mnt/v/output/imazen-26-png/2000-unsplash-people/2012_people_by-ian-taylor-blopn4jci7s-unsplash_4000x3000.sdr.png	32	24	0.0008	2000-unsplash-people	2012.scale32x24
1558	1.6576	/mnt/v/output/imazen-26-png/1400-lilith-nature/1438_nature_orange-flowers-closeup_kyoto-botanical-garden-kyoto_s23u_iso200-f4p9_20231107-143950_4000x3000.sdr.png	192	256	0.0492	1400-lilith-nature	1438.scale192x256
1559	1.6576	/mnt/v/output/imazen-26-png/3300-met-museum-photos/3320_met_six-jewel-rivers_53427_3841x2149.sdr.png	48	27	0.0013	3300-met-museum-photos	3320.scale48x27
1560	1.6576	/mnt/v/output/imazen-26-png/1600-lilith-food/1606_food_fried-calamari-salad_hanalei-hawaii_s21u_iso32-f1p8_20221001-155420_3462x2150.sdr.png	48	30	0.0014	1600-lilith-food	1606.scale48x30
1561	1.6577	/mnt/v/output/imazen-26-png/7000-lilith-plots/grids/7048_plots_line-00136-s3e377a73_1024x1024.sdr.png	192	192	0.0369	7000-lilith-plots	7048.scale192x192
